Genome	CheckM Completeness	CheckM Contamination	# tRNAs (AA)	16S rRNA	GTDB Taxonomy	dRep Species Cluster	station	depth	depth layer	latitude	longitude	size fraction	temperature (°C)	oxygen (µmol/kg)
TARA_SAMEA2622197_METAG_PLBFGDCB	98.66	1.1	16.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesonia;s__Mesonia sp002413625	3465_1	TARA_102	480.0	MES	-5.261	-85.1678	0.22-3	9.1374	5.148
TARA_SAMEA2622197_METAG_NOPBLNLP	98.27	0.73	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__UBA2009;s__UBA2009 sp002314145	1846_1	TARA_102	480.0	MES	-5.261	-85.1678	0.22-3	9.1374	5.148
TARA_SAMEA2622197_METAG_GMLIEILM	100.0	0.07	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter hydrocarbonoclasticus	615_1	TARA_102	480.0	MES	-5.261	-85.1678	0.22-3	9.1374	5.148
TARA_SAMEA2622197_METAG_FOHBEAPP	96.19	0.63	19.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__Leeuwenhoekiella palythoae	3444_1	TARA_102	480.0	MES	-5.261	-85.1678	0.22-3	9.1374	5.148
TARA_SAMEA2622197_METAG_EBGAILGH	95.96	2.55	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__Erythrobacter_A sp002695185	1056_1	TARA_102	480.0	MES	-5.261	-85.1678	0.22-3	9.1374	5.148
TARA_SAMEA2622197_METAG_ODGMLBOK	97.72	0.67	16.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Zunongwangia;s__Zunongwangia profunda	3859_1	TARA_102	480.0	MES	-5.261	-85.1678	0.22-3	9.1374	5.148
TARA_SAMEA2622197_METAG_BFPJEENM	99.15	0.53	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__Erythrobacter_A sp002895025	1074_1	TARA_102	480.0	MES	-5.261	-85.1678	0.22-3	9.1374	5.148
TARA_SAMEA2622197_METAG_HPJNGGAK	90.09	3.94	18.0	0.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__UBA8592;s__	2440_1	TARA_102	480.0	MES	-5.261	-85.1678	0.22-3	9.1374	5.148
TARA_SAMEA2622197_METAG_KHGNHLIC	90.09	0.43	18.0	0.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__MedAcidi-G1;s__MedAcidi-G1 sp002716285	2350_1	TARA_102	480.0	MES	-5.261	-85.1678	0.22-3	9.1374	5.148
TARA_SAMEA2622173_METAG_PBPIIOKJ	97.97	2.73	20.0	1.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__UBA5691;s__UBA5691 sp002420185	4435_2	TARA_102	5.0	EPI	-5.2529	-85.1545	0.22-3	24.9589	204.421
TARA_SAMEA2622173_METAG_HOFOCKAF	90.77	4.89	16.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__Luminiphilus sp002469785	473_1	TARA_102	5.0	EPI	-5.2529	-85.1545	0.22-3	24.9589	204.421
TARA_SAMEA2622173_METAG_ECPLNLMD	96.02	4.61	16.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__UBA7312;s__	3390_0	TARA_102	5.0	EPI	-5.2529	-85.1545	0.22-3	24.9589	204.421
MALA_SAMN05422143_METAG_MKOHEMBE	95.71	1.35	20.0	0.0	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA9611;s__UBA9611 sp002746355	6372_1	17	4002.0	BAT	-3.03	-27.33	0.2-0.8	1.7369	236.0128
MALA_SAMN05422143_METAG_BMGHBPPH	98.9	0.0	21.0	0.0	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TCS55;s__TCS55 sp002715035	3085_1	17	4002.0	BAT	-3.03	-27.33	0.2-0.8	1.7369	236.0128
MALA_SAMN05422191_METAG_MJFFLHCL	96.94	1.68	15.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter johnsonii	2920_1	17	4002.0	BAT	-3.03	-27.33	0.8-20	1.7369	236.0128
MALA_SAMN05422191_METAG_MKDPFEDB	96.77	0.09	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter vinifirmus	616_1	17	4002.0	BAT	-3.03	-27.33	0.8-20	1.7369	236.0128
TARA_SAMEA2622376_METAG_HEDHIPCE	98.7	0.73	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__UBA2009;s__UBA2009 sp002314145	1846_1	TARA_110	5.0	EPI	-2.0133	-84.589	0.22-3	23.8882	191.9126
TARA_SAMEA2622376_METAG_OILAECLG	96.6	1.2	19.0	0.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002715825	228_2	TARA_110	5.0	EPI	-2.0133	-84.589	0.22-3	23.8882	191.9126
TARA_SAMEA2622376_METAG_KBEOCLLG	92.77	0.0	16.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__	3853_1	TARA_110	5.0	EPI	-2.0133	-84.589	0.22-3	23.8882	191.9126
TARA_SAMEA2622376_METAG_KBAMCEAM	100.0	0.0	18.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__koll-22;g__UBA5081;s__	3437_1	TARA_110	5.0	EPI	-2.0133	-84.589	0.22-3	23.8882	191.9126
TARA_SAMEA2622376_METAG_BHCALEEO	97.91	0.42	16.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas macleodii	1683_1	TARA_110	5.0	EPI	-2.0133	-84.589	0.22-3	23.8882	191.9126
TARA_SAMEA2622429_METAG_PABDENCI	91.04	1.68	15.0	0.0	d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__UBA1014;s__UBA1014 sp002683785	2270_1	TARA_110	380.0	MES	-1.8902	-84.6141	0.22-3	10.0824	2.4398
TARA_SAMEA2622429_METAG_GEIBKEOM	91.44	1.28	18.0	0.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__S20-B6;s__S20-B6 sp002329075	771_1	TARA_110	380.0	MES	-1.8902	-84.6141	0.22-3	10.0824	2.4398
TARA_SAMEA2622901_METAG_NNLDCDAA	98.21	1.34	19.0	0.0	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__UBA6776;s__UBA6776 sp002453155	4844_1	TARA_128	5.0	EPI	0.0003	-153.6759	0.22-3	26.2184	180.6738
TARA_SAMEA2622901_METAG_IPHKIPAK	95.51	2.19	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Parvibaculum;s__Parvibaculum sp002480495	1383_1	TARA_128	5.0	EPI	0.0003	-153.6759	0.22-3	26.2184	180.6738
TARA_SAMEA2622901_METAG_HJHFBKGL	93.21	0.0	17.0	0.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__UBA1096 sp002453165	275_1	TARA_128	5.0	EPI	0.0003	-153.6759	0.22-3	26.2184	180.6738
TARA_SAMEA2620339_METAG_NIBPMFCG	94.87	1.38	21.0	0.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA11606;g__UBA11606;s__UBA11606 sp002694825	779_1	TARA_045	5.0	EPI	0.0033	71.6428	0.22-1.6	30.5935	186.0215
TARA_SAMEA2620339_METAG_ENNHIIDF	91.52	0.65	16.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED26;f__TMED26;g__TMED26;s__TMED26 sp002694075	4725_0	TARA_045	5.0	EPI	0.0033	71.6428	0.22-1.6	30.5935	186.0215
TARA_SAMEA2622923_METAG_DNGLHAAI	98.97	0.35	21.0	0.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfobacter;s__Desulfobacter sp003538835	2321_1	TARA_128	40.0	EPI	0.0222	-153.6858	0.22-3	26.1393	177.6731
TARA_SAMEA2622923_METAG_EBCPMCHF	96.8	1.01	20.0	0.0	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp002313585	806_1	TARA_128	40.0	EPI	0.0222	-153.6858	0.22-3	26.1393	177.6731
TARA_SAMEA2622923_METAG_EMAJFPMF	93.06	0.68	17.0	0.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__EC70 sp002684575	2490_1	TARA_128	40.0	EPI	0.0222	-153.6858	0.22-3	26.1393	177.6731
TARA_SAMEA2622923_METAG_BLCMMNMK	98.88	0.0	18.0	0.0	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__UBA7797;s__UBA7797 sp002480645	1636_1	TARA_128	40.0	EPI	0.0222	-153.6858	0.22-3	26.1393	177.6731
TARA_SAMEA2622923_METAG_MGEOHPPC	97.51	2.02	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7887;f__GCA-2721365;g__GCA-2721365;s__GCA-2721365 sp002721365	1375_1	TARA_128	40.0	EPI	0.0222	-153.6858	0.22-3	26.1393	177.6731
TARA_SAMEA2622923_METAG_DLBMCHKI	97.16	1.35	20.0	0.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1100;g__UBA1100;s__UBA1100 sp003509725	2419_1	TARA_128	40.0	EPI	0.0222	-153.6858	0.22-3	26.1393	177.6731
TARA_SAMEA2622923_METAG_ACHMAPPN	98.82	0.0	20.0	0.0	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptonemataceae;g__UBA3465;s__UBA3465 sp002730875	2501_1	TARA_128	40.0	EPI	0.0222	-153.6858	0.22-3	26.1393	177.6731
TARA_SAMEA2622923_METAG_FCMFLHKP	97.4	0.56	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax sp002313655	646_1	TARA_128	40.0	EPI	0.0222	-153.6858	0.22-3	26.1393	177.6731
TARA_SAMEA2622923_METAG_CJDPMNPC	96.59	1.35	17.0	0.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__UBA1096 sp002453165	275_1	TARA_128	40.0	EPI	0.0222	-153.6858	0.22-3	26.1393	177.6731
TARA_SAMEA2622923_METAG_LEAAOPGF	99.57	0.0	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__Parvibaculaceae;g__Parvibaculum;s__Parvibaculum sp002480495	1383_1	TARA_128	40.0	EPI	0.0222	-153.6858	0.22-3	26.1393	177.6731
TARA_SAMEA2622316_METAG_PCEAOEII	98.64	0.68	19.0	0.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__Arctic95D-9 sp002323995	257_1	TARA_109	5.0	EPI	1.9928	-84.5766	0.22-3	27.4975	199.6911
TARA_SAMEA2622316_METAG_NMDBPDMN	95.21	1.36	18.0	0.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__EC70 sp002684575	2490_1	TARA_109	5.0	EPI	1.9928	-84.5766	0.22-3	27.4975	199.6911
TARA_SAMEA2622316_METAG_AALDEDIL	97.28	0.0	20.0	1.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002686085	227_1	TARA_109	5.0	EPI	1.9928	-84.5766	0.22-3	27.4975	199.6911
TARA_SAMEA2622316_METAG_EBJHPBEC	93.01	4.41	15.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__	3853_1	TARA_109	5.0	EPI	1.9928	-84.5766	0.22-3	27.4975	199.6911
TARA_SAMEA2622316_METAG_KKLDCCPA	90.77	0.95	19.0	0.0	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__UBA1511;s__UBA1511 sp002323535	3299_1	TARA_109	5.0	EPI	1.9928	-84.5766	0.22-3	27.4975	199.6911
TARA_SAMEA2622316_METAG_DLELOEGA	93.55	1.08	18.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__UA16 sp002863125	22_2	TARA_109	5.0	EPI	1.9928	-84.5766	0.22-3	27.4975	199.6911
TARA_SAMEA2622336_METAG_ODHIMBAA	95.92	0.68	20.0	0.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__Arctic95D-9 sp002323995	257_1	TARA_109	30.0	EPI	2.0299	-84.5546	0.22-3	26.0192	199.8303
TARA_SAMEA2622336_METAG_FHKBGHDK	96.91	0.68	18.0	0.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__EC70 sp002684575	2490_1	TARA_109	30.0	EPI	2.0299	-84.5546	0.22-3	26.0192	199.8303
TARA_SAMEA2622336_METAG_FEHGGPPG	91.31	2.04	17.0	0.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002715825	228_2	TARA_109	30.0	EPI	2.0299	-84.5546	0.22-3	26.0192	199.8303
TARA_SAMEA2622336_METAG_IANBPKNL	99.66	0.17	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas macleodii	1683_1	TARA_109	30.0	EPI	2.0299	-84.5546	0.22-3	26.0192	199.8303
TARA_SAMEA2622336_METAG_ELNAHGFM	90.16	0.77	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__TMED25;g__TMED25;s__	4174_1	TARA_109	30.0	EPI	2.0299	-84.5546	0.22-3	26.0192	199.8303
TARA_SAMEA2622362_METAG_NOOPJDFP	94.56	0.89	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Cobetia;s__Cobetia amphilecti	649_1	TARA_109	380.0	MES	2.0649	-84.5546	0.22-3	11.1424	2.2646
TARA_SAMEA2622362_METAG_BEIAPOCM	99.12	0.4	15.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesonia;s__Mesonia sp002413625	3465_1	TARA_109	380.0	MES	2.0649	-84.5546	0.22-3	11.1424	2.2646
TARA_SAMEA2622362_METAG_PKLKMDGE	97.91	1.46	18.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__Leeuwenhoekiella palythoae	3444_1	TARA_109	380.0	MES	2.0649	-84.5546	0.22-3	11.1424	2.2646
TARA_SAMEA2622362_METAG_BHMJKIII	98.29	0.19	16.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Zunongwangia;s__Zunongwangia profunda	3859_1	TARA_109	380.0	MES	2.0649	-84.5546	0.22-3	11.1424	2.2646
TARA_SAMEA2622362_METAG_MABIDFCK	98.77	0.84	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter_A;s__Erythrobacter_A sp002895025	1074_1	TARA_109	380.0	MES	2.0649	-84.5546	0.22-3	11.1424	2.2646
TARA_SAMEA2622362_METAG_EOLKKLHP	93.1	1.27	16.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Idiomarina;s__Idiomarina baltica	1667_1	TARA_109	380.0	MES	2.0649	-84.5546	0.22-3	11.1424	2.2646
TARA_SAMEA2622362_METAG_EIKCDOLC	90.64	1.26	15.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas lipolytica_C	1788_1	TARA_109	380.0	MES	2.0649	-84.5546	0.22-3	11.1424	2.2646
TARA_SAMEA2620259_METAG_OHBFMFFC	96.53	0.85	15.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas macleodii	1683_1	TARA_042	80.0	EPI	5.9998	73.9067	0.22-1.6	27.9561	137.9981
TARA_SAMEA2620259_METAG_DNKGKCGO	95.5	0.16	15.0	0.0	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__UBA1611;g__GCA-002718655;s__GCA-002718655 sp002718655	3174_1	TARA_042	80.0	EPI	5.9998	73.9067	0.22-1.6	27.9561	137.9981
TARA_SAMEA2620259_METAG_BMKKGOJJ	94.62	0.0	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED109;f__TMED109;g__GCA-002727615;s__GCA-002727615 sp002715265	4808_1	TARA_042	80.0	EPI	5.9998	73.9067	0.22-1.6	27.9561	137.9981
TARA_SAMEA2620230_METAG_DONKKNCJ	98.26	0.75	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__Thalassospiraceae;g__Thalassospira;s__Thalassospira lohafexi	899_1	TARA_042	5.0	EPI	6.0001	73.8955	0.22-1.6	30.1278	188.7957
TARA_SAMEA2620230_METAG_BADLACGD	93.06	0.0	20.0	0.0	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium ginsengisoli	807_1	TARA_042	5.0	EPI	6.0001	73.8955	0.22-1.6	30.1278	188.7957
TARA_SAMEA2620230_METAG_DNABOCAK	93.64	0.27	15.0	0.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__GCA-2716345;s__	4093_2	TARA_042	5.0	EPI	6.0001	73.8955	0.22-1.6	30.1278	188.7957
TARA_SAMEA2623370_METAG_IMFANIFH	99.0	0.94	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__UBA2009;s__UBA2009 sp002706025	1847_1	TARA_138	60.0	EPI	6.3378	-102.9538	0.22-3	17.292	41.5251
TARA_SAMEA2623370_METAG_KOCGLKGB	90.11	0.0	20.0	0.0	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__GCA-002701945;s__	3093_2	TARA_138	60.0	EPI	6.3378	-102.9538	0.22-3	17.292	41.5251
TARA_SAMEA2623390_METAG_GAKINMBA	96.0	0.73	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Albimonas;s__	1312_4	TARA_138	450.0	MES	6.3559	-103.0598	0.22-3	8.1499	1.0133
TARA_SAMEA2623390_METAG_MCIIPGCH	93.87	1.96	20.0	0.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA2156;g__UBA2156;s__UBA2156 sp002328165	2397_1	TARA_138	450.0	MES	6.3559	-103.0598	0.22-3	8.1499	1.0133
TARA_SAMEA2623390_METAG_GGBAEGIL	97.95	3.42	18.0	0.0	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA8438;g__UBA8438;s__UBA8438 sp002726085	760_1	TARA_138	450.0	MES	6.3559	-103.0598	0.22-3	8.1499	1.0133
TARA_SAMEA2623390_METAG_DPDHLDNN	90.05	1.29	19.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D abyssi	695_1	TARA_138	450.0	MES	6.3559	-103.0598	0.22-3	8.1499	1.0133
TARA_SAMEA2623390_METAG_HMMMMLKI	92.87	0.5	20.0	0.0	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA9611;s__UBA9611 sp002328185	6369_1	TARA_138	450.0	MES	6.3559	-103.0598	0.22-3	8.1499	1.0133
TARA_SAMEA2623390_METAG_CNNLKKPH	91.92	4.27	15.0	0.0	d__Bacteria;p__Nitrospinota;c__Nitrospinia;o__Nitrospinales;f__Nitrospinaceae;g__SCGCAAA288-L16;s__SCGCAAA288-L16 sp002731985	2553_1	TARA_138	450.0	MES	6.3559	-103.0598	0.22-3	8.1499	1.0133
TARA_SAMEA2623390_METAG_PJGJFDLE	94.72	2.44	15.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__LS-SOB;g__UBA12578;s__UBA12578 sp002729195	170_1	TARA_138	450.0	MES	6.3559	-103.0598	0.22-3	8.1499	1.0133
TARA_SAMEA2623390_METAG_EOCDHIGK	94.63	1.98	21.0	0.0	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA11138;g__UBA2160;s__	6357_1	TARA_138	450.0	MES	6.3559	-103.0598	0.22-3	8.1499	1.0133
TARA_SAMEA2623390_METAG_ILEABHBD	93.29	0.69	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA10353;f__UBA5680;g__UBA5680;s__UBA5680 sp002420425	141_1	TARA_138	450.0	MES	6.3559	-103.0598	0.22-3	8.1499	1.0133
TARA_SAMEA2623390_METAG_NACNCLMF	92.22	4.12	20.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__GCA-002726655;s__GCA-002726655 sp002726655	506_1	TARA_138	450.0	MES	6.3559	-103.0598	0.22-3	8.1499	1.0133
TARA_SAMEA2623390_METAG_EHIPJHJE	95.09	0.93	16.0	1.0	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__;g__;s__	4095_1	TARA_138	450.0	MES	6.3559	-103.0598	0.22-3	8.1499	1.0133
TARA_SAMEA2623390_METAG_BMIPDNDI	94.59	2.14	18.0	1.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__S20-B6;s__S20-B6 sp002329075	771_1	TARA_138	450.0	MES	6.3559	-103.0598	0.22-3	8.1499	1.0133
TARA_SAMEA2623390_METAG_LNAPLDHH	92.9	1.98	20.0	0.0	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA826;g__UBA11996;s__UBA11996 sp002435305	6335_1	TARA_138	450.0	MES	6.3559	-103.0598	0.22-3	8.1499	1.0133
TARA_SAMEA2623390_METAG_DEEMDONP	92.78	0.37	20.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__UBA9145;s__UBA9145 sp002726595	2641_1	TARA_138	450.0	MES	6.3559	-103.0598	0.22-3	8.1499	1.0133
MALA_SAMN05422107_METAG_PBCECJKK	93.73	0.99	18.0	1.0	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA9611;s__UBA9611 sp002746355	6372_1	13	4003.0	BAT	7.33	-26.0	0.2-0.8	2.0165	231.2535
MALA_SAMN05422107_METAG_LAKOKLKO	94.82	1.0	17.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Oleibacter;s__Oleibacter sp002724925	1849_1	13	4003.0	BAT	7.33	-26.0	0.2-0.8	2.0165	231.2535
MALA_SAMN05422107_METAG_MGNCNLNH	99.0	0.0	18.0	0.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__Pelagibacteraceae;g__Pelagibacter;s__Pelagibacter sp002732835	5421_1	13	4003.0	BAT	7.33	-26.0	0.2-0.8	2.0165	231.2535
MALA_SAMN05422107_METAG_JBKGABMB	96.7	0.0	19.0	0.0	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TCS55;s__TCS55 sp002715035	3085_1	13	4003.0	BAT	7.33	-26.0	0.2-0.8	2.0165	231.2535
MALA_SAMN05421660_METAG_NBPLHFIP	95.62	0.99	19.0	0.0	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA3495;f__UBA3495;g__UBA9611;s__UBA9611 sp002746355	6372_1	13	4003.0	BAT	7.33	-26.0	0.8-20	2.0165	231.2535
MALA_SAMN05421660_METAG_BOEAJOMI	93.4	0.87	15.0	0.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter vinifirmus	616_1	13	4003.0	BAT	7.33	-26.0	0.8-20	2.0165	231.2535
MALA_SAMN05421660_METAG_NBCIACAD	96.7	0.0	20.0	0.0	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TCS55;s__TCS55 sp002715035	3085_1	13	4003.0	BAT	7.33	-26.0	0.8-20	2.0165	231.2535
TARA_SAMEA2623426_METAG_BLJPLECD	92.74	2.99	16.0	0.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__MedAcidi-G2A;s__MedAcidi-G2A sp002380145	2452_1	TARA_140	5.0	EPI	7.4122	-79.3017	0.22-3	26.5557	205.411
TARA_SAMEA2623426_METAG_CDDIFCLD	91.2	1.35	18.0	0.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__	2532_1	TARA_140	5.0	EPI	7.4122	-79.3017	0.22-3	26.5557	205.411
